x1,y1,x2,y2,length,angle,speed,left,middle,right,batch
49,18,707,18,658.0,0.0,inf,2023-10-05 08:25:47.250,2023-10-05 08:25:47.250,2023-10-05 08:25:47.250,2023-10-05 08:25:45
32,5,713,0,681.0183551124007,-0.007342011979114977,-3922.56,2023-10-05 08:25:45.625,2023-10-05 08:25:45.250,2023-10-05 08:25:45.000,2023-10-05 08:25:45
24,11,323,6,299.04180309782777,-0.01672084954280477,-1722.24,2023-10-05 08:25:46.375,2023-10-05 08:25:45.500,2023-10-05 08:25:44.875,2023-10-05 08:25:45
424,5,767,0,343.0364412128834,-0.014576227068002606,-1975.6799999999998,2023-10-05 08:25:46.375,2023-10-05 08:25:45.625,2023-10-05 08:25:45.000,2023-10-05 08:25:45
24,14,771,1,747.1131105796497,-0.017401188533165298,-1654.8923076923077,2023-10-05 08:25:46.750,2023-10-05 08:25:45.875,2023-10-05 08:25:45.000,2023-10-05 08:25:45
24,15,771,2,747.1131105796497,-0.017401188533165298,-1654.8923076923077,2023-10-05 08:25:46.875,2023-10-05 08:25:46.000,2023-10-05 08:25:45.125,2023-10-05 08:25:45
71,15,775,4,704.0859322554314,-0.015623728620476831,-1843.2,2023-10-05 08:25:47.000,2023-10-05 08:25:46.125,2023-10-05 08:25:45.375,2023-10-05 08:25:45
24,16,799,6,775.064513443881,-0.012902509778037887,-2232.0,2023-10-05 08:25:47.000,2023-10-05 08:25:46.375,2023-10-05 08:25:45.625,2023-10-05 08:25:45
25,17,799,8,774.0523238128027,-0.011627382956383872,-2476.8,2023-10-05 08:25:47.125,2023-10-05 08:25:46.500,2023-10-05 08:25:45.875,2023-10-05 08:25:45
50,18,799,9,749.0540701444722,-0.012015443101752414,-2396.8,2023-10-05 08:25:47.250,2023-10-05 08:25:46.625,2023-10-05 08:25:46.000,2023-10-05 08:25:45
25,18,262,15,237.01898658124415,-0.012657551834051962,-2275.2000000000003,2023-10-05 08:25:47.250,2023-10-05 08:25:46.625,2023-10-05 08:25:46.000,2023-10-05 08:25:45
47,20,799,10,752.0664864225769,-0.01329708858754823,-2165.76,2023-10-05 08:25:47.500,2023-10-05 08:25:46.875,2023-10-05 08:25:46.125,2023-10-05 08:25:45
46,21,799,11,753.0663981349852,-0.01327943184867911,-2168.64,2023-10-05 08:25:47.625,2023-10-05 08:25:47.000,2023-10-05 08:25:46.250,2023-10-05 08:25:45
1,23,296,115,309.01294471267704,0.30230571786057286,92.34782608695652,2023-10-05 08:26:47.750,2023-10-05 08:27:03.375,2023-10-05 08:27:19.000,2023-10-05 08:26:45
402,149,617,217,225.49722836434154,0.3063240082550418,91.05882352941177,2023-10-05 08:26:47.625,2023-10-05 08:27:03.500,2023-10-05 08:27:19.250,2023-10-05 08:26:45
401,149,648,228,259.3260495977988,0.3095560369483904,90.04556962025316,2023-10-05 08:26:47.500,2023-10-05 08:27:03.500,2023-10-05 08:27:19.500,2023-10-05 08:26:45
0,23,783,271,821.3361065970496,0.306734355461356,90.92903225806452,2023-10-05 08:26:47.875,2023-10-05 08:27:03.625,2023-10-05 08:27:19.500,2023-10-05 08:26:45
