x1,y1,x2,y2,length,angle,speed,left,middle,right,batch
35,457,738,432,703.4443830183023,-0.03554689795626188,-809.856,2023-10-05 08:29:41.250,2023-10-05 08:29:39.500,2023-10-05 08:29:37.625,2023-10-05 08:28:44
42,509,756,492,714.2023522784002,-0.023805026185069942,-1209.6000000000001,2023-10-05 08:29:47.750,2023-10-05 08:29:46.500,2023-10-05 08:29:45.250,2023-10-05 08:28:44
39,510,757,494,718.1782508542012,-0.02228043502904685,-1292.4,2023-10-05 08:29:47.750,2023-10-05 08:29:46.625,2023-10-05 08:29:45.625,2023-10-05 08:28:44
34,512,757,495,723.1998340707775,-0.023508807913774674,-1224.8470588235296,2023-10-05 08:29:48.000,2023-10-05 08:29:46.875,2023-10-05 08:29:45.625,2023-10-05 08:28:44
32,513,757,497,725.1765302324669,-0.022065383746470525,-1305.0,2023-10-05 08:29:48.125,2023-10-05 08:29:47.000,2023-10-05 08:29:46.000,2023-10-05 08:28:44
31,514,755,498,724.1767739992771,-0.02209585088384504,-1303.2,2023-10-05 08:29:48.250,2023-10-05 08:29:47.125,2023-10-05 08:29:46.125,2023-10-05 08:28:44
30,515,753,499,723.1770184401603,-0.02212640225979313,-1301.4,2023-10-05 08:29:48.375,2023-10-05 08:29:47.250,2023-10-05 08:29:46.125,2023-10-05 08:28:44
28,517,750,500,722.2001107726306,-0.023541356569216517,-1223.1529411764707,2023-10-05 08:29:48.625,2023-10-05 08:29:47.500,2023-10-05 08:29:46.250,2023-10-05 08:28:44
50,369,754,379,704.071019145086,0.01420359022401219,2027.5200000000002,2023-10-05 08:29:40.000,2023-10-05 08:29:40.625,2023-10-05 08:29:41.375,2023-10-05 08:28:54
52,370,754,382,702.1025566112119,0.017092352397716833,1684.8,2023-10-05 08:29:40.125,2023-10-05 08:29:40.875,2023-10-05 08:29:41.750,2023-10-05 08:28:54
43,372,754,383,711.0850863293365,0.015469933169640633,1861.527272727273,2023-10-05 08:29:40.375,2023-10-05 08:29:41.125,2023-10-05 08:29:41.875,2023-10-05 08:28:54
