x1,y1,x2,y2,length,angle,speed,left,middle,right,batch
23,171,753,398,764.479561531896,0.3014802653189792,92.61674008810573,2023-07-24 17:59:37.282,2023-07-24 17:59:52.907,2023-07-24 18:00:08.407,2023-07-24 17:59:16.907
23,173,755,400,766.3895876119403,0.30070537466711333,92.8704845814978,2023-07-24 17:59:37.532,2023-07-24 17:59:53.032,2023-07-24 18:00:08.532,2023-07-24 17:59:16.907
24,174,754,401,764.479561531896,0.3014802653189792,92.61674008810573,2023-07-24 17:59:37.657,2023-07-24 17:59:53.157,2023-07-24 18:00:08.782,2023-07-24 17:59:16.907
23,174,753,401,764.479561531896,0.3014802653189792,92.61674008810573,2023-07-24 17:59:37.657,2023-07-24 17:59:53.282,2023-07-24 18:00:08.782,2023-07-24 17:59:16.907
